Linux 3.10.0-1062.12.1.el7.x86_64 (ip-10-0-1-155.ap-south-1.compute.internal) 	10/18/2021 	_x86_64_	(2 CPU)

05:50:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:02 PM     all     92.91      0.00      4.40      0.20      0.00      2.50
07:09:07 PM     all     90.95      0.00      4.22      0.20      0.00      4.62
07:09:12 PM     all     95.19      0.00      4.21      0.00      0.00      0.60
07:09:17 PM     all     94.29      0.00      3.90      0.10      0.00      1.70
07:09:22 PM     all     93.48      0.00      3.91      0.00      0.00      2.61
07:09:27 PM     all     91.66      0.00      4.22      0.20      0.00      3.92
07:09:32 PM     all     93.79      0.00      4.70      0.00      0.00      1.50
07:09:37 PM     all     93.87      0.00      4.02      0.10      0.00      2.01
07:09:42 PM     all     95.20      0.00      4.30      0.10      0.00      0.40
07:09:47 PM     all     94.48      0.00      4.32      0.10      0.00      1.10
07:09:52 PM     all     95.40      0.00      4.30      0.00      0.00      0.30
07:09:57 PM     all     93.27      0.00      4.42      0.10      0.00      2.21
07:10:02 PM     all     94.60      0.00      4.70      0.10      0.00      0.60
07:10:08 PM     all     94.88      0.00      4.21      0.00      0.00      0.90
07:10:13 PM     all     89.78      0.00      4.11      0.30      0.10      5.71
07:10:18 PM     all     93.57      0.00      4.12      0.10      0.00      2.21
07:10:23 PM     all     93.59      0.00      4.61      0.20      0.00      1.60
07:10:28 PM     all     95.09      0.00      3.91      0.00      0.00      1.00
07:10:33 PM     all     94.41      0.00      4.40      0.10      0.00      1.10
07:10:38 PM     all     91.04      0.00      4.23      0.10      0.00      4.63
07:10:43 PM     all     95.80      0.00      4.10      0.00      0.00      0.10
07:10:48 PM     all     94.90      0.00      4.20      0.10      0.00      0.80
07:10:53 PM     all     93.57      0.00      3.92      0.10      0.00      2.41
07:10:58 PM     all     94.19      0.00      4.61      0.10      0.00      1.10
07:11:03 PM     all     92.88      0.00      4.21      0.10      0.00      2.81
07:11:08 PM     all     95.19      0.00      4.01      0.10      0.00      0.70
07:11:13 PM     all     93.99      0.00      4.21      0.00      0.00      1.80
07:11:18 PM     all     93.88      0.00      4.61      0.10      0.00      1.40
07:11:23 PM     all     93.17      0.00      4.02      0.10      0.00      2.71
07:11:28 PM     all     94.79      0.00      3.91      0.20      0.00      1.10
07:11:33 PM     all     95.69      0.00      3.81      0.00      0.00      0.50
07:11:38 PM     all     93.79      0.00      4.50      0.10      0.00      1.60
07:11:43 PM     all     93.18      0.00      4.41      0.20      0.00      2.21
07:11:48 PM     all     94.48      0.00      4.01      0.10      0.00      1.40
07:11:53 PM     all     94.49      0.00      3.90      0.10      0.00      1.50
07:11:58 PM     all     94.09      0.00      4.01      0.00      0.00      1.90
07:12:03 PM     all     92.27      0.00      4.32      0.10      0.00      3.31
07:12:08 PM     all     88.33      0.00      3.92      0.20      0.00      7.55
07:12:13 PM     all     93.29      0.00      4.80      0.10      0.00      1.80
07:12:18 PM     all     92.35      0.00      4.13      0.10      0.00      3.42
07:12:23 PM     all     93.49      0.00      4.30      0.10      0.00      2.10
07:12:28 PM     all     94.89      0.00      4.20      0.00      0.00      0.90
07:12:33 PM     all     94.51      0.00      4.90      0.10      0.00      0.50
07:12:38 PM     all     93.90      0.00      4.40      0.00      0.10      1.60
07:12:43 PM     all     94.28      0.00      4.11      0.10      0.00      1.50
07:12:48 PM     all     94.27      0.00      4.32      0.20      0.00      1.21
07:12:53 PM     all     94.69      0.00      4.21      0.10      0.00      1.00
07:12:58 PM     all     93.29      0.00      4.10      0.10      0.00      2.50
07:13:03 PM     all     93.89      0.00      4.41      0.00      0.00      1.70
07:13:08 PM     all     94.18      0.00      3.81      0.10      0.00      1.91
07:13:13 PM     all     92.10      0.00      4.50      0.20      0.00      3.20
07:13:18 PM     all     93.59      0.00      4.21      0.20      0.00      2.00
07:13:23 PM     all     93.37      0.00      4.42      0.10      0.00      2.11
07:13:28 PM     all     95.10      0.00      4.30      0.10      0.00      0.50
07:13:33 PM     all     94.80      0.00      4.10      0.00      0.00      1.10
07:13:38 PM     all     94.48      0.00      4.51      0.10      0.00      0.90
07:13:43 PM     all     94.09      0.00      4.31      0.10      0.00      1.50
07:13:48 PM     all     93.89      0.00      4.61      0.00      0.00      1.50
07:13:53 PM     all     95.09      0.00      4.21      0.00      0.00      0.70
07:13:58 PM     all     94.69      0.00      4.30      0.10      0.00      0.90
07:14:03 PM     all     94.28      0.00      4.51      0.10      0.00      1.10
07:14:08 PM     all     84.44      0.00      4.44      0.30      0.00     10.81
07:14:13 PM     all     95.30      0.00      4.60      0.00      0.00      0.10
07:14:18 PM     all     94.58      0.00      4.41      0.00      0.00      1.00
07:14:23 PM     all     89.34      0.00      4.33      0.20      0.00      6.14
07:14:28 PM     all     94.67      0.00      4.12      0.00      0.00      1.21
07:14:33 PM     all     94.61      0.00      4.70      0.10      0.00      0.60
07:14:38 PM     all     93.47      0.00      4.22      0.10      0.00      2.21
07:14:43 PM     all     92.58      0.00      4.51      0.10      0.00      2.81
07:14:48 PM     all     94.18      0.00      4.31      0.10      0.00      1.40
07:14:53 PM     all     94.18      0.00      4.41      0.10      0.00      1.30
07:14:58 PM     all     95.29      0.00      4.11      0.00      0.00      0.60
07:15:03 PM     all     91.27      0.00      3.82      0.20      0.10      4.62
07:15:08 PM     all     91.88      0.00      4.91      0.10      0.00      3.11
07:15:13 PM     all     91.96      0.00      4.52      0.10      0.00      3.42
07:15:18 PM     all     93.60      0.00      5.30      0.10      0.00      1.00
07:15:23 PM     all     93.90      0.00      5.10      0.00      0.00      1.00
07:15:28 PM     all     94.31      0.00      5.59      0.00      0.00      0.10
07:15:33 PM     all     94.91      0.00      5.09      0.00      0.00      0.00
07:15:38 PM     all     93.81      0.00      5.39      0.10      0.00      0.70
07:15:43 PM     all     94.71      0.00      5.29      0.00      0.00      0.00
07:15:48 PM     all     93.91      0.00      5.49      0.00      0.00      0.60
07:15:53 PM     all     93.49      0.00      5.51      0.00      0.00      1.00
07:15:58 PM     all     94.20      0.00      5.50      0.00      0.00      0.30
07:16:03 PM     all     94.51      0.00      5.29      0.10      0.00      0.10
07:16:08 PM     all     93.89      0.00      5.81      0.00      0.00      0.30
07:16:13 PM     all     94.01      0.00      5.79      0.00      0.00      0.20
07:16:18 PM     all     94.69      0.00      5.31      0.00      0.00      0.00
07:16:23 PM     all     94.41      0.00      5.39      0.00      0.00      0.20
07:16:28 PM     all     93.90      0.00      5.60      0.00      0.00      0.50
07:16:33 PM     all     94.62      0.00      5.38      0.00      0.00      0.00
07:16:38 PM     all     93.50      0.00      5.60      0.10      0.00      0.80
07:16:43 PM     all     94.40      0.00      5.50      0.00      0.00      0.10
07:16:48 PM     all     94.20      0.00      5.50      0.00      0.00      0.30
07:16:53 PM     all     94.00      0.00      5.70      0.00      0.00      0.30
07:16:58 PM     all     94.00      0.00      5.60      0.00      0.00      0.40
07:17:03 PM     all     94.90      0.00      5.00      0.00      0.00      0.10
07:17:08 PM     all     94.20      0.00      4.60      0.20      0.00      1.00
07:17:13 PM     all     93.48      0.00      5.52      0.00      0.00      1.00
07:17:18 PM     all     94.71      0.00      5.09      0.10      0.00      0.10
07:17:23 PM     all     94.93      0.00      4.48      0.00      0.00      0.60
07:17:28 PM     all     91.48      0.00      4.11      0.10      0.00      4.31
07:17:33 PM     all     92.45      0.00      4.43      0.10      0.00      3.02
07:17:38 PM     all     93.09      0.00      4.20      0.20      0.00      2.50
07:17:43 PM     all     94.89      0.00      3.91      0.00      0.00      1.20
07:17:48 PM     all     92.48      0.00      4.21      0.20      0.00      3.11
07:17:53 PM     all     94.38      0.00      4.21      0.00      0.00      1.40
07:17:58 PM     all     95.70      0.00      3.70      0.10      0.00      0.50
07:18:03 PM     all     93.98      0.00      4.01      0.00      0.10      1.91
07:18:08 PM     all     93.08      0.00      4.51      0.20      0.00      2.21
07:18:13 PM     all     92.46      0.00      4.12      0.10      0.00      3.32
07:18:18 PM     all     94.80      0.00      4.30      0.10      0.00      0.80
07:18:23 PM     all     94.49      0.00      4.11      0.10      0.00      1.30
07:18:28 PM     all     93.97      0.00      3.72      0.10      0.00      2.21
07:18:33 PM     all     93.07      0.00      4.12      0.10      0.00      2.71
07:18:38 PM     all     95.30      0.00      4.60      0.00      0.00      0.10
07:18:43 PM     all     94.20      0.00      4.40      0.10      0.00      1.30
07:18:48 PM     all     92.76      0.00      3.72      0.10      0.00      3.42
07:18:53 PM     all     95.10      0.00      4.20      0.00      0.00      0.70
07:18:58 PM     all     94.09      0.00      3.71      0.10      0.00      2.10
07:19:03 PM     all     94.88      0.00      4.01      0.00      0.00      1.10
07:19:08 PM     all     94.89      0.00      3.81      0.10      0.00      1.20
07:19:13 PM     all     93.19      0.00      4.41      0.10      0.00      2.30
07:19:18 PM     all     94.78      0.00      4.21      0.00      0.00      1.00
07:19:23 PM     all     95.40      0.00      3.90      0.00      0.00      0.70
07:19:28 PM     all     93.37      0.00      3.92      0.20      0.00      2.51
07:19:33 PM     all     93.19      0.00      3.91      0.10      0.00      2.81
07:19:38 PM     all     91.37      0.00      4.21      0.20      0.00      4.21
07:19:43 PM     all     94.89      0.00      4.30      0.00      0.00      0.80
07:19:48 PM     all     94.28      0.00      4.11      0.10      0.00      1.50
07:19:53 PM     all     92.16      0.00      4.62      0.20      0.00      3.02
07:19:58 PM     all     94.69      0.00      3.90      0.00      0.00      1.40
07:20:03 PM     all     95.11      0.00      4.39      0.10      0.00      0.40
07:20:08 PM     all     92.66      0.00      3.82      0.10      0.00      3.42
07:20:13 PM     all     91.06      0.00      4.02      0.30      0.00      4.62
07:20:18 PM     all     93.99      0.00      4.31      0.00      0.00      1.70
07:20:23 PM     all     95.30      0.00      3.90      0.00      0.00      0.80
07:20:28 PM     all     93.59      0.00      4.01      0.10      0.00      2.30
07:20:33 PM     all     94.08      0.00      4.21      0.10      0.00      1.60
07:20:38 PM     all     95.20      0.00      3.90      0.00      0.00      0.90
07:20:43 PM     all     93.09      0.00      4.01      0.10      0.00      2.81
07:20:48 PM     all     93.56      0.00      4.43      0.00      0.00      2.01
07:20:53 PM     all     93.90      0.00      4.00      0.10      0.00      2.00
07:20:58 PM     all     94.09      0.00      4.51      0.20      0.00      1.20
07:21:03 PM     all     95.19      0.00      3.81      0.00      0.00      1.00
07:21:08 PM     all     94.79      0.00      4.10      0.00      0.00      1.10
07:21:13 PM     all     94.58      0.00      4.02      0.10      0.00      1.31
07:21:18 PM     all     94.59      0.00      4.11      0.10      0.10      1.10
07:21:23 PM     all     94.62      0.00      4.38      0.00      0.00      1.00
07:21:28 PM     all     93.47      0.00      4.12      0.20      0.00      2.21
07:21:33 PM     all     91.98      0.00      4.51      0.10      0.00      3.41
07:21:38 PM     all     95.10      0.00      4.20      0.00      0.00      0.70
07:21:43 PM     all     92.77      0.00      3.92      0.10      0.00      3.21
07:21:48 PM     all     93.38      0.00      4.21      0.10      0.00      2.31
07:21:53 PM     all     91.24      0.00      4.33      0.10      0.00      4.33
07:21:58 PM     all     93.88      0.00      4.21      0.10      0.00      1.81
07:22:03 PM     all     93.19      0.00      4.31      0.10      0.00      2.40
07:22:08 PM     all     93.59      0.00      4.10      0.10      0.00      2.20
07:22:13 PM     all     93.66      0.00      4.23      0.10      0.00      2.01
07:22:18 PM     all     93.18      0.00      4.01      0.10      0.00      2.71
07:22:23 PM     all     94.30      0.00      4.10      0.10      0.00      1.50
07:22:28 PM     all     94.08      0.00      4.12      0.10      0.00      1.71
07:22:33 PM     all     93.89      0.00      4.40      0.10      0.00      1.60
07:22:38 PM     all     94.68      0.00      4.22      0.10      0.00      1.00
07:22:43 PM     all     94.00      0.00      4.60      0.10      0.00      1.30
07:22:48 PM     all     93.69      0.00      4.31      0.10      0.00      1.90
07:22:53 PM     all     91.85      0.00      4.12      0.10      0.00      3.92
07:22:58 PM     all     94.49      0.00      4.30      0.10      0.00      1.10
07:23:03 PM     all     94.48      0.00      4.62      0.00      0.00      0.90
07:23:08 PM     all     92.88      0.00      4.41      0.20      0.00      2.51
07:23:13 PM     all     91.25      0.00      4.12      0.20      0.00      4.43
07:23:18 PM     all     94.38      0.00      3.82      0.10      0.00      1.71
07:23:23 PM     all     94.59      0.00      4.40      0.10      0.00      0.90
07:23:28 PM     all     92.89      0.00      4.51      0.10      0.00      2.51
07:23:33 PM     all     93.59      0.00      4.10      0.10      0.00      2.20
07:23:38 PM     all     94.27      0.00      4.12      0.10      0.00      1.51
07:23:43 PM     all     94.50      0.00      4.40      0.00      0.00      1.10
07:23:48 PM     all     95.00      0.00      4.40      0.00      0.00      0.60
07:23:53 PM     all     94.49      0.00      4.40      0.20      0.00      0.90
07:23:58 PM     all     92.86      0.00      4.73      0.10      0.00      2.31
07:24:03 PM     all     94.91      0.00      4.00      0.10      0.00      1.00
07:24:08 PM     all     94.29      0.00      4.61      0.00      0.00      1.10
07:24:13 PM     all     95.00      0.00      4.20      0.10      0.00      0.70
07:24:18 PM     all     94.20      0.00      4.30      0.10      0.10      1.30
07:24:23 PM     all     94.28      0.00      4.51      0.00      0.00      1.20
07:24:28 PM     all     94.88      0.00      4.01      0.10      0.00      1.00
07:24:33 PM     all     93.59      0.00      4.01      0.10      0.00      2.30
07:24:38 PM     all     91.86      0.00      4.12      0.10      0.00      3.92
07:24:43 PM     all     93.28      0.00      4.21      0.10      0.00      2.41
07:24:48 PM     all     94.28      0.00      4.01      0.10      0.00      1.60
07:24:53 PM     all     94.59      0.00      4.30      0.10      0.00      1.00
07:24:58 PM     all     93.28      0.00      4.51      0.00      0.00      2.21
07:25:03 PM     all     93.88      0.00      4.41      0.10      0.00      1.60
07:25:08 PM     all     94.39      0.00      4.40      0.10      0.00      1.10
07:25:13 PM     all     94.48      0.00      4.41      0.00      0.00      1.10
07:25:18 PM     all     93.81      0.00      4.19      0.10      0.00      1.90
07:25:23 PM     all     93.18      0.00      4.91      0.10      0.00      1.81
07:25:28 PM     all     95.31      0.00      3.99      0.00      0.00      0.70
07:25:33 PM     all     94.18      0.00      4.01      0.10      0.00      1.71
07:25:38 PM     all     94.09      0.00      4.11      0.10      0.00      1.70
07:25:43 PM     all     94.29      0.00      4.31      0.00      0.00      1.40
07:25:48 PM     all     95.29      0.00      4.11      0.00      0.00      0.60
07:25:53 PM     all     94.80      0.00      4.00      0.10      0.00      1.10
07:25:58 PM     all     93.08      0.00      4.41      0.10      0.00      2.41
07:26:03 PM     all     93.76      0.00      4.02      0.10      0.00      2.11
07:26:08 PM     all     94.50      0.00      4.20      0.10      0.00      1.20
07:26:13 PM     all     94.79      0.00      3.90      0.20      0.00      1.10
07:26:18 PM     all     94.59      0.00      4.30      0.00      0.00      1.10
07:26:23 PM     all     92.88      0.00      4.61      0.10      0.00      2.41
07:26:29 PM     all     94.28      0.00      4.21      0.00      0.00      1.50
07:26:34 PM     all     94.59      0.00      4.10      0.10      0.00      1.20
07:26:39 PM     all     92.46      0.00      4.32      0.20      0.00      3.02
07:26:44 PM     all     94.51      0.00      4.29      0.00      0.00      1.20
07:26:49 PM     all     94.38      0.00      3.91      0.20      0.00      1.50
07:26:54 PM     all     93.78      0.00      3.92      0.10      0.00      2.21
07:26:59 PM     all     93.27      0.00      4.22      0.10      0.00      2.41
07:27:04 PM     all     92.66      0.00      3.92      0.10      0.00      3.32
07:27:09 PM     all     93.09      0.00      4.21      0.20      0.00      2.51
07:27:14 PM     all     93.89      0.00      4.30      0.10      0.00      1.70
07:27:19 PM     all     94.38      0.00      4.11      0.00      0.00      1.50
07:27:24 PM     all     92.56      0.00      4.42      0.10      0.00      2.91
07:27:29 PM     all     95.10      0.00      3.90      0.10      0.00      0.90
07:27:34 PM     all     95.09      0.00      3.71      0.00      0.00      1.20
07:27:39 PM     all     95.10      0.00      4.10      0.10      0.00      0.70
07:27:44 PM     all     93.47      0.00      4.12      0.10      0.00      2.31
07:27:49 PM     all     93.37      0.00      4.62      0.00      0.00      2.01
07:27:54 PM     all     95.70      0.00      4.00      0.10      0.00      0.20
07:27:59 PM     all     95.80      0.00      3.50      0.00      0.10      0.60
07:28:04 PM     all     91.76      0.00      3.82      0.20      0.00      4.22
07:28:09 PM     all     93.27      0.00      4.02      0.20      0.00      2.51
07:28:14 PM     all     95.18      0.00      4.02      0.00      0.00      0.80
07:28:19 PM     all     94.19      0.00      3.90      0.10      0.00      1.80
07:28:24 PM     all     94.98      0.00      4.01      0.10      0.00      0.90
07:28:29 PM     all     92.35      0.00      4.02      0.10      0.00      3.52
07:28:34 PM     all     93.28      0.00      4.01      0.20      0.00      2.51
07:28:39 PM     all     93.89      0.00      4.21      0.10      0.00      1.80
07:28:44 PM     all     94.90      0.00      4.20      0.00      0.00      0.90
07:28:49 PM     all     94.39      0.00      4.01      0.00      0.00      1.60
07:28:54 PM     all     93.29      0.00      4.20      0.10      0.00      2.40
07:28:59 PM     all     94.70      0.00      4.40      0.00      0.00      0.90
07:29:04 PM     all     94.79      0.00      4.60      0.10      0.00      0.50
07:29:09 PM     all     92.89      0.00      4.81      0.00      0.00      2.30
07:29:14 PM     all     93.60      0.00      4.60      0.10      0.00      1.70
07:29:19 PM     all     94.09      0.00      4.80      0.10      0.00      1.00
07:29:24 PM     all     94.32      0.00      4.59      0.10      0.00      1.00
07:29:29 PM     all     93.08      0.00      5.22      0.00      0.00      1.71
07:29:34 PM     all     93.47      0.00      4.72      0.10      0.00      1.71
07:29:39 PM     all     91.46      0.00      4.92      0.10      0.00      3.52
07:29:44 PM     all     93.29      0.00      5.31      0.10      0.00      1.30
07:29:49 PM     all     94.39      0.00      4.60      0.20      0.00      0.80
07:29:54 PM     all     94.57      0.00      4.52      0.00      0.00      0.90
07:29:59 PM     all     92.58      0.00      5.12      0.10      0.00      2.21
07:30:04 PM     all     93.09      0.00      5.41      0.20      0.00      1.30
07:30:09 PM     all     92.69      0.00      4.81      0.00      0.00      2.51
07:30:14 PM     all     92.06      0.00      4.72      0.20      0.00      3.02
07:30:19 PM     all     90.24      0.00      4.53      0.20      0.00      5.03
07:30:24 PM     all     89.58      0.00      4.31      0.30      0.00      5.81
07:30:29 PM     all     88.41      0.00      4.64      0.30      0.00      6.65
07:30:34 PM     all     94.58      0.00      4.21      0.10      0.00      1.10
07:30:39 PM     all     93.79      0.00      4.61      0.10      0.00      1.50
07:30:44 PM     all     93.57      0.00      4.62      0.10      0.00      1.71
07:30:49 PM     all     92.99      0.00      4.80      0.10      0.00      2.10
07:30:54 PM     all     90.43      0.00      4.33      0.10      0.00      5.14
07:30:59 PM     all     94.40      0.00      5.00      0.10      0.00      0.50
07:31:04 PM     all     93.79      0.00      4.21      0.00      0.00      2.00
07:31:09 PM     all     91.75      0.00      4.33      0.30      0.00      3.62
07:31:14 PM     all     94.08      0.00      4.61      0.00      0.00      1.30
07:31:19 PM     all     93.70      0.00      4.20      0.10      0.00      2.00
07:31:24 PM     all     94.21      0.00      4.00      0.00      0.00      1.80
07:31:29 PM     all     94.12      0.00      4.38      0.10      0.00      1.39
07:31:34 PM     all     92.16      0.00      4.32      0.10      0.00      3.42
07:31:39 PM     all     94.69      0.00      4.40      0.10      0.00      0.80
07:31:44 PM     all     94.18      0.00      4.42      0.00      0.00      1.41
07:31:49 PM     all     91.27      0.00      4.62      0.20      0.00      3.92
07:31:54 PM     all     94.09      0.00      4.50      0.10      0.00      1.30
07:31:59 PM     all     94.60      0.00      4.60      0.10      0.00      0.70
07:32:04 PM     all     93.99      0.00      4.30      0.10      0.00      1.60
07:32:09 PM     all     92.25      0.00      4.33      0.20      0.00      3.22
07:32:14 PM     all     92.46      0.00      4.62      0.10      0.00      2.81
07:32:19 PM     all     92.86      0.00      4.52      0.00      0.00      2.61
07:32:24 PM     all     91.98      0.00      4.51      0.10      0.10      3.31
07:32:29 PM     all     90.55      0.00      4.42      0.40      0.00      4.62
07:32:34 PM     all     93.60      0.00      4.70      0.10      0.00      1.60
07:32:39 PM     all     93.78      0.00      4.31      0.00      0.00      1.91
07:32:44 PM     all     92.77      0.00      4.22      0.20      0.00      2.81
07:32:49 PM     all     89.84      0.00      3.82      0.10      0.00      6.24
07:32:54 PM     all     94.09      0.00      4.31      0.00      0.00      1.60
07:32:59 PM     all     94.79      0.00      4.41      0.00      0.00      0.80
07:33:04 PM     all     94.20      0.00      4.60      0.10      0.00      1.10
07:33:09 PM     all     91.77      0.00      4.42      0.10      0.00      3.71
07:33:14 PM     all     92.48      0.00      4.71      0.10      0.00      2.71
07:33:19 PM     all     94.59      0.00      4.50      0.00      0.00      0.90
07:33:24 PM     all     94.48      0.00      4.32      0.00      0.00      1.20
07:33:29 PM     all     92.12      0.00      4.59      0.10      0.00      3.19
07:33:34 PM     all     92.15      0.00      4.53      0.20      0.00      3.12
07:33:39 PM     all     92.78      0.00      4.31      0.10      0.00      2.81
07:33:44 PM     all     93.89      0.00      4.61      0.10      0.00      1.40
07:33:49 PM     all     92.06      0.00      4.12      0.10      0.00      3.72
07:33:54 PM     all     93.47      0.00      4.22      0.10      0.00      2.21
07:33:59 PM     all     93.68      0.00      4.61      0.00      0.00      1.71
07:34:04 PM     all     94.90      0.00      4.30      0.10      0.00      0.70
07:34:09 PM     all     93.09      0.00      4.60      0.00      0.00      2.30
07:34:14 PM     all     92.89      0.00      4.51      0.10      0.00      2.51
07:34:19 PM     all     94.18      0.00      4.52      0.10      0.00      1.20
07:34:24 PM     all     92.59      0.00      4.21      0.20      0.00      3.01
07:34:29 PM     all     92.99      0.00      4.31      0.10      0.00      2.61
07:34:34 PM     all     94.81      0.00      4.50      0.00      0.00      0.70
07:34:39 PM     all     93.78      0.00      4.41      0.10      0.00      1.71
07:34:44 PM     all     92.79      0.00      4.71      0.10      0.00      2.40
07:34:49 PM     all     92.97      0.00      4.32      0.10      0.00      2.61
07:34:54 PM     all     92.07      0.00      4.32      0.20      0.00      3.41
07:34:59 PM     all     93.39      0.00      4.20      0.10      0.10      2.20
07:35:04 PM     all     93.27      0.00      4.52      0.10      0.00      2.11
07:35:09 PM     all     86.90      0.00      4.13      0.20      0.00      8.77
07:35:14 PM     all     94.51      0.00      4.49      0.10      0.00      0.90
07:35:19 PM     all     91.25      0.00      4.53      0.10      0.00      4.12
07:35:24 PM     all     92.38      0.00      4.61      0.20      0.00      2.81
07:35:29 PM     all     94.28      0.00      4.21      0.00      0.00      1.50
07:35:34 PM     all     93.99      0.00      4.20      0.10      0.00      1.70
07:35:39 PM     all     92.18      0.00      4.41      0.10      0.00      3.31
07:35:44 PM     all     93.50      0.00      4.90      0.10      0.00      1.50
07:35:49 PM     all     94.89      0.00      4.41      0.10      0.00      0.60
07:35:54 PM     all     93.59      0.00      4.51      0.00      0.00      1.90
07:35:59 PM     all     93.39      0.00      4.61      0.10      0.00      1.90
07:36:04 PM     all     92.88      0.00      4.61      0.10      0.00      2.41
07:36:09 PM     all     94.59      0.00      4.41      0.00      0.00      1.00
07:36:14 PM     all     93.28      0.00      5.02      0.10      0.00      1.60
07:36:19 PM     all     93.40      0.00      4.90      0.10      0.00      1.60
07:36:24 PM     all     94.28      0.00      4.21      0.10      0.00      1.40
07:36:29 PM     all     94.08      0.00      4.72      0.10      0.00      1.10
07:36:34 PM     all     93.48      0.00      4.41      0.10      0.00      2.01
07:36:39 PM     all     92.87      0.00      4.02      0.20      0.00      2.91
07:36:44 PM     all     91.97      0.00      4.82      0.10      0.00      3.11
07:36:49 PM     all     93.68      0.00      4.61      0.10      0.00      1.60
07:36:54 PM     all     95.30      0.00      4.30      0.10      0.00      0.30
07:36:59 PM     all     93.80      0.00      4.60      0.10      0.10      1.40
07:37:04 PM     all     92.55      0.00      4.33      0.00      0.00      3.12
07:37:09 PM     all     93.59      0.00      4.61      0.20      0.00      1.60
07:37:14 PM     all     94.28      0.00      4.81      0.10      0.00      0.80
07:37:19 PM     all     92.38      0.00      4.81      0.10      0.00      2.71
07:37:24 PM     all     92.38      0.00      5.11      0.10      0.00      2.40
07:37:29 PM     all     93.22      0.00      4.99      0.10      0.00      1.69
07:37:34 PM     all     93.98      0.00      5.02      0.00      0.00      1.00
07:37:39 PM     all     93.10      0.00      4.90      0.20      0.00      1.80
07:37:44 PM     all     93.27      0.00      4.62      0.10      0.00      2.01
07:37:49 PM     all     94.98      0.00      4.51      0.00      0.00      0.50
07:37:54 PM     all     94.78      0.00      4.31      0.10      0.00      0.80
07:37:59 PM     all     94.39      0.00      4.31      0.10      0.00      1.20
07:38:04 PM     all     92.68      0.00      4.91      0.10      0.00      2.31
07:38:09 PM     all     92.59      0.00      4.20      0.10      0.00      3.10
07:38:14 PM     all     94.90      0.00      4.40      0.10      0.00      0.60
07:38:19 PM     all     93.89      0.00      4.50      0.00      0.00      1.60
07:38:24 PM     all     93.08      0.00      4.81      0.20      0.00      1.91
07:38:29 PM     all     92.76      0.00      4.12      0.20      0.00      2.91
07:38:34 PM     all     93.69      0.00      4.51      0.10      0.00      1.70
07:38:39 PM     all     94.89      0.00      4.40      0.00      0.00      0.70
07:38:44 PM     all     93.78      0.00      4.52      0.10      0.00      1.61
07:38:49 PM     all     92.69      0.00      4.60      0.10      0.00      2.60
07:38:54 PM     all     94.60      0.00      4.40      0.10      0.00      0.90
07:38:59 PM     all     93.89      0.00      4.41      0.10      0.00      1.60
07:39:04 PM     all     91.94      0.00      4.53      0.20      0.00      3.32
07:39:09 PM     all     93.88      0.00      4.51      0.10      0.00      1.50
07:39:14 PM     all     92.86      0.00      4.32      0.20      0.00      2.61
07:39:19 PM     all     93.58      0.00      4.21      0.10      0.00      2.11
07:39:24 PM     all     92.76      0.00      4.73      0.00      0.00      2.52
07:39:29 PM     all     93.51      0.00      4.60      0.10      0.00      1.80
07:39:34 PM     all     94.69      0.00      4.31      0.10      0.00      0.90
07:39:39 PM     all     93.49      0.00      4.21      0.10      0.00      2.20
07:39:44 PM     all     92.18      0.00      4.71      0.10      0.00      3.01
07:39:49 PM     all     94.09      0.00      4.31      0.10      0.10      1.40
07:39:54 PM     all     94.89      0.00      4.61      0.00      0.00      0.50
07:39:59 PM     all     93.69      0.00      4.40      0.10      0.00      1.80
07:40:04 PM     all     91.12      0.00      5.05      0.20      0.00      3.63
07:40:09 PM     all     88.24      0.00      4.02      0.30      0.00      7.44
07:40:14 PM     all     93.37      0.00      4.42      0.10      0.00      2.11
07:40:19 PM     all     93.58      0.00      4.11      0.10      0.00      2.21
07:40:24 PM     all     93.37      0.00      4.52      0.10      0.00      2.01
07:40:29 PM     all     95.10      0.00      4.30      0.00      0.00      0.60
07:40:34 PM     all     93.49      0.00      4.51      0.20      0.00      1.80
07:40:39 PM     all     93.07      0.00      4.22      0.20      0.00      2.51
07:40:44 PM     all     93.41      0.00      4.50      0.10      0.00      2.00
07:40:49 PM     all     93.67      0.00      4.42      0.10      0.00      1.81
07:40:54 PM     all     95.21      0.00      3.89      0.10      0.00      0.80
07:40:59 PM     all     93.49      0.00      4.41      0.10      0.00      2.00
07:41:04 PM     all     92.96      0.00      4.52      0.10      0.00      2.41
07:41:09 PM     all     94.49      0.00      4.50      0.10      0.00      0.90
07:41:14 PM     all     93.69      0.00      4.31      0.10      0.00      1.90
07:41:19 PM     all     92.86      0.00      4.83      0.10      0.00      2.21
07:41:24 PM     all     92.68      0.00      4.51      0.20      0.00      2.61
07:41:29 PM     all     94.09      0.00      4.60      0.10      0.00      1.20
07:41:34 PM     all     94.08      0.00      4.52      0.00      0.00      1.41
07:41:39 PM     all     92.86      0.00      4.52      0.10      0.00      2.51
07:41:44 PM     all     93.08      0.00      4.81      0.10      0.00      2.01
07:41:49 PM     all     93.90      0.00      4.60      0.10      0.00      1.40
07:41:54 PM     all     93.57      0.00      4.62      0.10      0.00      1.71
07:41:59 PM     all     93.39      0.00      4.50      0.10      0.00      2.00
