IP	Date	CPU	%user	%nice	%system	%iowait	%steal	%idle
10-0-0-66	10/18/2021 5:01:52 PM	all	0.61	0	1.02	0	0.61	97.75
10-0-0-66	10/18/2021 5:01:57 PM	all	0.71	0	1.02	0	0.61	97.66
10-0-0-66	10/18/2021 5:02:02 PM	all	0.82	0	0.82	0	0.51	97.86
10-0-0-66	10/18/2021 5:02:07 PM	all	0.61	0	0.92	0	0.61	97.86
10-0-0-66	10/18/2021 5:02:12 PM	all	1.12	0	1.02	0	0.61	97.24
10-0-0-66	10/18/2021 5:02:17 PM	all	0.61	0	0.82	0	0.51	98.06
10-0-0-66	10/18/2021 5:02:22 PM	all	0.92	0	0.92	0	0.51	97.65
10-0-0-66	10/18/2021 5:02:27 PM	all	0.82	0	0.82	0	0.61	97.76
10-0-0-66	10/18/2021 5:02:32 PM	all	0.82	0	0.92	0	0.61	97.65
10-0-0-66	10/18/2021 5:02:37 PM	all	0.71	0	0.82	0	0.61	97.86
10-0-0-66	10/18/2021 5:02:42 PM	all	0.72	0	0.72	0	0.62	97.95
10-0-0-66	10/18/2021 5:02:47 PM	all	0.61	0	0.82	0	0.51	98.06
10-0-0-66	10/18/2021 5:02:52 PM	all	0.92	0	1.02	0	0.71	97.35
10-0-0-66	10/18/2021 5:02:57 PM	all	0.81	0	0.81	0	0.61	97.76
10-0-0-66	10/18/2021 5:03:02 PM	all	0.72	0	0.82	0	0.61	97.85
10-0-0-66	10/18/2021 5:03:07 PM	all	0.71	0	1.02	0	0.61	97.66
10-0-0-66	10/18/2021 5:03:12 PM	all	0.92	0	0.92	0	0.51	97.65
10-0-0-66	10/18/2021 5:03:17 PM	all	0.71	0	0.71	0	0.61	97.96
10-0-0-66	10/18/2021 5:03:22 PM	all	0.72	0	0.72	0	0.72	97.85
10-0-0-66	10/18/2021 5:03:27 PM	all	1.02	0	1.12	0	0.61	97.24
10-0-0-66	10/18/2021 5:03:32 PM	all	0.82	0	0.72	0	0.61	97.85
10-0-0-66	10/18/2021 5:03:37 PM	all	0.71	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:03:42 PM	all	0.82	0	1.22	0.31	0.61	97.04
10-0-0-66	10/18/2021 5:03:47 PM	all	0.61	0	0.72	0	0.51	98.16
10-0-0-66	10/18/2021 5:03:52 PM	all	0.61	0	0.92	0	0.72	97.75
10-0-0-66	10/18/2021 5:03:57 PM	all	0.71	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:04:02 PM	all	0.92	0	0.92	0	0.51	97.66
10-0-0-66	10/18/2021 5:04:07 PM	all	0.71	0	0.92	0	0.61	97.76
10-0-0-66	10/18/2021 5:04:12 PM	all	1.13	0	1.13	0	0.61	97.13
10-0-0-66	10/18/2021 5:04:17 PM	all	0.72	0	0.72	0	0.51	98.06
10-0-0-66	10/18/2021 5:04:22 PM	all	0.81	0	1.02	0	0.81	97.36
10-0-0-66	10/18/2021 5:04:27 PM	all	0.71	0	0.92	0	0.71	97.65
10-0-0-66	10/18/2021 5:04:32 PM	all	0.92	0	0.92	0	0.61	97.55
10-0-0-66	10/18/2021 5:04:37 PM	all	0.71	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:04:42 PM	all	0.92	0	0.82	0	0.61	97.65
10-0-0-66	10/18/2021 5:04:47 PM	all	0.72	0	0.61	0	0.72	97.96
10-0-0-66	10/18/2021 5:04:52 PM	all	0.92	0	1.02	0	0.61	97.45
10-0-0-66	10/18/2021 5:04:57 PM	all	0.82	0	0.82	0	0.51	97.86
10-0-0-66	10/18/2021 5:05:02 PM	all	0.72	0	0.72	0	0.62	97.95
10-0-0-66	10/18/2021 5:05:07 PM	all	1.22	0	0.92	0	0.51	97.35
10-0-0-66	10/18/2021 5:05:12 PM	all	0.72	0	0.72	0	0.82	97.75
10-0-0-66	10/18/2021 5:05:17 PM	all	0.92	0	0.81	0	0.71	97.56
10-0-0-66	10/18/2021 5:05:22 PM	all	0.92	0	0.82	0	0.71	97.55
10-0-0-66	10/18/2021 5:05:27 PM	all	0.82	0	0.61	0	0.61	97.96
10-0-0-66	10/18/2021 5:05:32 PM	all	0.92	0	1.12	0	0.72	97.24
10-0-0-66	10/18/2021 5:05:37 PM	all	0.61	0	0.92	0	0.51	97.96
10-0-0-66	10/18/2021 5:05:42 PM	all	0.72	0	0.82	0	0.61	97.85
10-0-0-66	10/18/2021 5:05:47 PM	all	0.71	0	0.92	0	0.41	97.96
10-0-0-66	10/18/2021 5:05:52 PM	all	0.72	0	0.82	0	0.61	97.85
10-0-0-66	10/18/2021 5:05:57 PM	all	0.92	0	0.81	0	0.71	97.56
10-0-0-66	10/18/2021 5:06:02 PM	all	0.92	0	0.82	0	0.72	97.54
10-0-0-66	10/18/2021 5:06:07 PM	all	0.61	0	0.82	0	0.51	98.06
10-0-0-66	10/18/2021 5:06:12 PM	all	0.82	0	0.92	0	0.51	97.75
10-0-0-66	10/18/2021 5:06:17 PM	all	0.61	0	0.82	0	0.51	98.06
10-0-0-66	10/18/2021 5:06:22 PM	all	0.92	0	1.12	0	0.61	97.35
10-0-0-66	10/18/2021 5:06:27 PM	all	0.82	0	0.71	0	0.61	97.86
10-0-0-66	10/18/2021 5:06:32 PM	all	0.71	0	1.12	0	0.71	97.45
10-0-0-66	10/18/2021 5:06:37 PM	all	0.92	0	0.71	0	0.71	97.66
10-0-0-66	10/18/2021 5:06:42 PM	all	0.72	0	0.92	0	0.51	97.85
10-0-0-66	10/18/2021 5:06:47 PM	all	0.81	0	0.92	0	0.51	97.76
10-0-0-66	10/18/2021 5:06:52 PM	all	0.72	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:06:57 PM	all	0.92	0	0.71	0	0.71	97.66
10-0-0-66	10/18/2021 5:07:02 PM	all	0.82	0	1.02	0	0.61	97.55
10-0-0-66	10/18/2021 5:07:07 PM	all	0.72	0	0.72	0	0.51	98.06
10-0-0-66	10/18/2021 5:07:12 PM	all	0.61	0	1.02	0	0.61	97.75
10-0-0-66	10/18/2021 5:07:17 PM	all	0.61	0	0.72	0	0.51	98.16
10-0-0-66	10/18/2021 5:07:22 PM	all	0.92	0	0.71	0	0.71	97.65
10-0-0-66	10/18/2021 5:07:27 PM	all	0.72	0	0.82	0	0.72	97.75
10-0-0-66	10/18/2021 5:07:32 PM	all	0.72	0	0.92	0	0.61	97.75
10-0-0-66	10/18/2021 5:07:37 PM	all	0.61	0	0.92	0	0.51	97.96
10-0-0-66	10/18/2021 5:07:42 PM	all	1.12	0	2.15	0	0.72	96.01
10-0-0-66	10/18/2021 5:07:47 PM	all	0.82	0	0.72	0	0.51	97.96
10-0-0-66	10/18/2021 5:07:52 PM	all	0.72	0	0.72	0	0.61	97.95
10-0-0-66	10/18/2021 5:07:57 PM	all	0.61	0	0.82	0	0.61	97.96
10-0-0-66	10/18/2021 5:08:02 PM	all	0.82	0	1.02	0	0.61	97.55
10-0-0-66	10/18/2021 5:08:07 PM	all	0.61	0	0.61	0	0.51	98.26
10-0-0-66	10/18/2021 5:08:12 PM	all	0.92	0	0.82	0	0.82	97.45
10-0-0-66	10/18/2021 5:08:17 PM	all	0.71	0	0.82	0	0.61	97.86
10-0-0-66	10/18/2021 5:08:22 PM	all	0.82	0	0.61	0	0.61	97.95
10-0-0-66	10/18/2021 5:08:27 PM	all	0.72	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:08:32 PM	all	1.33	0	1.94	0	0.61	96.12
10-0-0-66	10/18/2021 5:08:37 PM	all	0.61	0	0.72	0	0.51	98.16
10-0-0-66	10/18/2021 5:08:42 PM	all	0.92	0	0.82	0	0.61	97.64
10-0-0-66	10/18/2021 5:08:47 PM	all	0.81	0	0.92	0	0.51	97.76
10-0-0-66	10/18/2021 5:08:52 PM	all	0.82	0	0.72	0	0.61	97.85
10-0-0-66	10/18/2021 5:08:57 PM	all	0.61	0	0.72	0	0.61	98.06
10-0-0-66	10/18/2021 5:09:02 PM	all	0.82	0	1.02	0	0.61	97.55
10-0-0-66	10/18/2021 5:09:07 PM	all	0.82	0	0.72	0	0.61	97.85
10-0-0-66	10/18/2021 5:09:12 PM	all	0.81	0	1.12	0	0.61	97.45
10-0-0-66	10/18/2021 5:09:17 PM	all	0.72	0	0.51	0	0.51	98.26
10-0-0-66	10/18/2021 5:09:22 PM	all	0.71	0	0.92	0	1.02	97.35
10-0-0-66	10/18/2021 5:09:27 PM	all	0.82	0	0.61	0	0.61	97.96
10-0-0-66	10/18/2021 5:09:32 PM	all	0.82	0	0.82	0	0.62	97.74
10-0-0-66	10/18/2021 5:09:37 PM	all	0.61	0	0.72	0	0.61	98.06
10-0-0-66	10/18/2021 5:09:42 PM	all	0.72	0	0.72	0	0.61	97.95
10-0-0-66	10/18/2021 5:09:47 PM	all	0.81	0	0.81	0	0.51	97.86
10-0-0-66	10/18/2021 5:09:52 PM	all	0.61	0	0.72	0	0.61	98.06
10-0-0-66	10/18/2021 5:09:57 PM	all	0.71	0	0.92	0	0.71	97.66
10-0-0-66	10/18/2021 5:10:02 PM	all	1.03	0	1.23	0	0.62	97.13
10-0-0-66	10/18/2021 5:10:07 PM	all	0.82	0	0.82	0	0.51	97.86
10-0-0-66	10/18/2021 5:10:12 PM	all	0.92	0	0.72	0	0.92	97.44
10-0-0-66	10/18/2021 5:10:17 PM	all	0.71	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:10:22 PM	all	0.61	0	0.82	0	0.82	97.75
10-0-0-66	10/18/2021 5:10:27 PM	all	0.92	0	0.92	0	0.71	97.45
10-0-0-66	10/18/2021 5:10:32 PM	all	0.71	0	0.82	0	0.92	97.55
10-0-0-66	10/18/2021 5:10:37 PM	all	0.61	0	0.82	0	0.41	98.16
10-0-0-66	10/18/2021 5:10:42 PM	all	0.82	0	0.92	0	0.71	97.55
10-0-0-66	10/18/2021 5:10:47 PM	all	0.71	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:10:52 PM	all	0.72	0	0.82	0	0.82	97.65
10-0-0-66	10/18/2021 5:10:57 PM	all	0.71	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:11:02 PM	all	0.72	0	0.82	0	0.61	97.85
10-0-0-66	10/18/2021 5:11:07 PM	all	0.82	0	0.71	0	0.61	97.86
10-0-0-66	10/18/2021 5:11:12 PM	all	0.82	0	0.92	0	0.51	97.75
10-0-0-66	10/18/2021 5:11:17 PM	all	0.72	0	0.61	0	0.51	98.16
10-0-0-66	10/18/2021 5:11:22 PM	all	0.82	0	1.02	0	0.61	97.55
10-0-0-66	10/18/2021 5:11:27 PM	all	0.61	0	0.92	0	0.61	97.86
10-0-0-66	10/18/2021 5:11:32 PM	all	0.61	0	0.92	0	0.72	97.75
10-0-0-66	10/18/2021 5:11:37 PM	all	0.81	0	0.71	0	0.61	97.86
10-0-0-66	10/18/2021 5:11:42 PM	all	0.82	0	0.92	0	0.61	97.65
10-0-0-66	10/18/2021 5:11:47 PM	all	0.61	0	0.72	0	0.61	98.06
10-0-0-66	10/18/2021 5:11:52 PM	all	0.72	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:11:57 PM	all	0.51	0	0.82	0	0.51	98.16
10-0-0-66	10/18/2021 5:12:02 PM	all	0.71	0	1.02	0	0.71	97.55
10-0-0-66	10/18/2021 5:12:07 PM	all	0.72	0	0.82	0	0.61	97.85
10-0-0-66	10/18/2021 5:12:12 PM	all	0.72	0	0.82	0	0.62	97.85
10-0-0-66	10/18/2021 5:12:17 PM	all	0.71	0	0.92	0	0.51	97.86
10-0-0-66	10/18/2021 5:12:22 PM	all	0.62	0	0.82	0	0.51	98.05
10-0-0-66	10/18/2021 5:12:27 PM	all	0.82	0	0.82	0	0.72	97.65
10-0-0-66	10/18/2021 5:12:32 PM	all	0.82	0	1.13	0	0.72	97.33
10-0-0-66	10/18/2021 5:12:37 PM	all	0.72	0	0.82	0	0.61	97.85
10-0-0-66	10/18/2021 5:12:42 PM	all	1.02	0	0.82	0	0.82	97.34
10-0-0-66	10/18/2021 5:12:47 PM	all	0.62	0	0.72	0	0.51	98.15
10-0-0-66	10/18/2021 5:12:52 PM	all	0.61	0	0.92	0	0.61	97.85
10-0-0-66	10/18/2021 5:12:57 PM	all	0.72	0	0.72	0	0.51	98.06
10-0-0-66	10/18/2021 5:13:02 PM	all	0.61	0	0.92	0	0.61	97.85
10-0-0-66	10/18/2021 5:13:07 PM	all	0.61	0	0.92	0	0.51	97.96
10-0-0-66	10/18/2021 5:13:12 PM	all	0.72	0	0.82	0	0.82	97.65
10-0-0-66	10/18/2021 5:13:17 PM	all	0.51	0	0.82	0	0.61	98.06
10-0-0-66	10/18/2021 5:13:22 PM	all	0.71	0	0.92	0	0.51	97.86
10-0-0-66	10/18/2021 5:13:27 PM	all	0.61	0	0.92	0	0.61	97.85
10-0-0-66	10/18/2021 5:13:32 PM	all	0.61	0	0.82	0	0.61	97.95
10-0-0-66	10/18/2021 5:13:37 PM	all	0.72	0	0.61	0	0.51	98.16
10-0-0-66	10/18/2021 5:13:42 PM	all	0.41	0	0.72	0	0.62	98.26
10-0-0-66	10/18/2021 5:13:47 PM	all	0.71	0	0.92	0	0.71	97.65
10-0-0-66	10/18/2021 5:13:52 PM	all	0.61	0	0.92	0	0.61	97.85
10-0-0-66	10/18/2021 5:13:57 PM	all	0.61	0	0.82	0	0.61	97.96
10-0-0-66	10/18/2021 5:14:02 PM	all	0.62	0	0.72	0	0.72	97.95
10-0-0-66	10/18/2021 5:14:07 PM	all	0.61	0	0.92	0	0.61	97.86
10-0-0-66	10/18/2021 5:14:12 PM	all	0.62	0	0.82	0	0.62	97.95
10-0-0-66	10/18/2021 5:14:17 PM	all	0.61	0	0.92	0	0.61	97.85
10-0-0-66	10/18/2021 5:14:22 PM	all	0.72	0	0.82	0	0.61	97.85
10-0-0-66	10/18/2021 5:14:27 PM	all	0.61	0	0.82	0	0.61	97.96
10-0-0-66	10/18/2021 5:14:32 PM	all	0.72	0	0.92	0	0.61	97.75
10-0-0-66	10/18/2021 5:14:37 PM	all	0.61	0	0.82	0	0.51	98.06
10-0-0-66	10/18/2021 5:14:42 PM	all	0.72	0	0.82	0	0.51	97.95
10-0-0-66	10/18/2021 5:14:47 PM	all	0.82	0	0.82	0	0.51	97.86
10-0-0-66	10/18/2021 5:14:52 PM	all	0.51	0	0.92	0	0.72	97.85
10-0-0-66	10/18/2021 5:14:57 PM	all	0.71	0	0.92	0	0.61	97.76
10-0-0-66	10/18/2021 5:15:02 PM	all	0.82	0	0.92	0	0.62	97.64
10-0-0-66	10/18/2021 5:15:07 PM	all	0.82	0	0.72	0	0.51	97.96
10-0-0-66	10/18/2021 5:15:12 PM	all	0.92	0	1.02	0	0.82	97.24
10-0-0-66	10/18/2021 5:15:17 PM	all	0.61	0	0.82	0	0.61	97.95
10-0-0-66	10/18/2021 5:15:22 PM	all	0.71	0	1.02	0	0.82	97.45
10-0-0-66	10/18/2021 5:15:27 PM	all	0.72	0	1.23	0	0.61	97.44
10-0-0-66	10/18/2021 5:15:32 PM	all	0.92	0	0.82	0	0.51	97.75
10-0-0-66	10/18/2021 5:15:37 PM	all	0.51	0	0.72	0	0.51	98.26
10-0-0-66	10/18/2021 5:15:42 PM	all	1.03	0	0.82	0	0.72	97.42
10-0-0-66	10/18/2021 5:15:47 PM	all	0.82	0	0.92	0	0.41	97.85
10-0-0-66	10/18/2021 5:15:52 PM	all	0.82	0	0.92	0	0.62	97.64
10-0-0-66	10/18/2021 5:15:57 PM	all	0.72	0	1.02	0	0.41	97.85
10-0-0-66	10/18/2021 5:16:02 PM	all	0.82	0	0.82	0	0.61	97.75
10-0-0-66	10/18/2021 5:16:07 PM	all	0.41	0	0.82	0	0.51	98.26
10-0-0-66	10/18/2021 5:16:12 PM	all	0.72	0	0.82	0	0.61	97.85
10-0-0-66	10/18/2021 5:16:17 PM	all	0.72	0	0.82	0	0.61	97.85
10-0-0-66	10/18/2021 5:16:22 PM	all	0.82	0	0.82	0	0.51	97.85
10-0-0-66	10/18/2021 5:16:27 PM	all	0.61	0	0.82	0	0.51	98.06
10-0-0-66	10/18/2021 5:16:32 PM	all	0.92	0	0.92	0	0.82	97.35
10-0-0-66	10/18/2021 5:16:37 PM	all	0.51	0	0.72	0	0.51	98.26
10-0-0-66	10/18/2021 5:16:42 PM	all	0.82	0	0.72	0	0.51	97.94
10-0-0-66	10/18/2021 5:16:47 PM	all	0.72	0	0.61	0	0.61	98.06
10-0-0-66	10/18/2021 5:16:52 PM	all	0.61	0	1.02	0	0.51	97.85
10-0-0-66	10/18/2021 5:16:57 PM	all	0.72	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:17:02 PM	all	0.61	0	0.72	0	0.61	98.05
10-0-0-66	10/18/2021 5:17:07 PM	all	0.71	0	0.92	0	0.51	97.86
10-0-0-66	10/18/2021 5:17:12 PM	all	0.72	0	0.82	0	0.62	97.84
10-0-0-66	10/18/2021 5:17:17 PM	all	0.71	0	0.92	0	0.51	97.86
10-0-0-66	10/18/2021 5:17:22 PM	all	0.82	0	0.92	0	0.51	97.75
10-0-0-66	10/18/2021 5:17:27 PM	all	0.61	0	1.02	0	0.61	97.76
10-0-0-66	10/18/2021 5:17:32 PM	all	0.51	0	0.82	0	0.62	98.05
10-0-0-66	10/18/2021 5:17:37 PM	all	0.72	0	0.72	0	0.41	98.16
10-0-0-66	10/18/2021 5:17:42 PM	all	0.72	0	0.92	0	0.72	97.64
10-0-0-66	10/18/2021 5:17:47 PM	all	0.71	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:17:52 PM	all	0.51	0	0.72	0	0.62	98.15
10-0-0-66	10/18/2021 5:17:57 PM	all	0.71	0	0.92	0	0.81	97.56
10-0-0-66	10/18/2021 5:18:02 PM	all	0.62	0	0.51	0	0.62	98.25
10-0-0-66	10/18/2021 5:18:07 PM	all	0.62	0	0.62	0	0.51	98.26
10-0-0-66	10/18/2021 5:18:12 PM	all	0.72	0	0.82	0	0.62	97.84
10-0-0-66	10/18/2021 5:18:17 PM	all	0.72	0	0.61	0	0.61	98.06
10-0-0-66	10/18/2021 5:18:22 PM	all	0.82	0	1.02	0	0.71	97.45
10-0-0-66	10/18/2021 5:18:27 PM	all	0.51	0	0.72	0	0.51	98.26
10-0-0-66	10/18/2021 5:18:32 PM	all	0.82	0	0.92	0	0.61	97.65
10-0-0-66	10/18/2021 5:18:37 PM	all	0.82	0	0.61	0	0.61	97.96
10-0-0-66	10/18/2021 5:18:42 PM	all	0.61	0	0.92	0	0.61	97.85
10-0-0-66	10/18/2021 5:18:47 PM	all	0.71	0	0.71	0	0.61	97.96
10-0-0-66	10/18/2021 5:18:52 PM	all	0.41	0	0.62	0	0.62	98.36
10-0-0-66	10/18/2021 5:18:57 PM	all	0.72	0	0.72	0	0.61	97.96
10-0-0-66	10/18/2021 5:19:02 PM	all	0.72	0	0.72	0	0.61	97.96
10-0-0-66	10/18/2021 5:19:07 PM	all	0.61	0	0.82	0	0.51	98.06
10-0-0-66	10/18/2021 5:19:12 PM	all	0.71	0	0.71	0	0.92	97.65
10-0-0-66	10/18/2021 5:19:17 PM	all	0.61	0	0.82	0	0.61	97.96
10-0-0-66	10/18/2021 5:19:22 PM	all	0.82	0	0.82	0	0.51	97.85
10-0-0-66	10/18/2021 5:19:27 PM	all	0.61	0	0.92	0	0.61	97.86
10-0-0-66	10/18/2021 5:19:32 PM	all	0.72	0	0.62	0	0.72	97.95
10-0-0-66	10/18/2021 5:19:37 PM	all	0.61	0	0.61	0	0.51	98.26
10-0-0-66	10/18/2021 5:19:42 PM	all	0.72	0	0.82	0	0.72	97.75
10-0-0-66	10/18/2021 5:19:47 PM	all	0.51	0	0.71	0	0.71	98.06
10-0-0-66	10/18/2021 5:19:52 PM	all	0.72	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:19:57 PM	all	0.61	0	0.82	0	0.61	97.96
10-0-0-66	10/18/2021 5:20:02 PM	all	1.02	0	1.02	0	0.72	97.23
10-0-0-66	10/18/2021 5:20:07 PM	all	0.61	0	0.82	0	0.51	98.06
10-0-0-66	10/18/2021 5:20:12 PM	all	0.72	0	0.72	0	0.51	98.05
10-0-0-66	10/18/2021 5:20:17 PM	all	0.71	0	0.71	0	0.51	98.06
10-0-0-66	10/18/2021 5:20:22 PM	all	0.72	0	0.92	0	0.72	97.65
10-0-0-66	10/18/2021 5:20:27 PM	all	0.72	0	0.61	0	0.51	98.16
10-0-0-66	10/18/2021 5:20:32 PM	all	0.61	0	0.82	0	0.61	97.95
10-0-0-66	10/18/2021 5:20:37 PM	all	0.61	0	0.82	0	0.61	97.96
10-0-0-66	10/18/2021 5:20:42 PM	all	0.82	0	0.82	0	0.51	97.84
10-0-0-66	10/18/2021 5:20:47 PM	all	0.71	0	0.61	0	0.51	98.16
10-0-0-66	10/18/2021 5:20:52 PM	all	0.82	0	0.72	0	0.51	97.96
10-0-0-66	10/18/2021 5:20:57 PM	all	0.61	0	0.72	0	0.61	98.06
10-0-0-66	10/18/2021 5:21:02 PM	all	0.62	0	0.82	0	0.51	98.05
10-0-0-66	10/18/2021 5:21:07 PM	all	0.72	0	0.61	0	0.61	98.06
10-0-0-66	10/18/2021 5:21:12 PM	all	0.72	0	1.02	0	0.61	97.65
10-0-0-66	10/18/2021 5:21:17 PM	all	0.71	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:21:22 PM	all	0.72	0	0.72	0	0.61	97.95
10-0-0-66	10/18/2021 5:21:27 PM	all	0.51	0	0.72	0	0.72	98.06
10-0-0-66	10/18/2021 5:21:32 PM	all	0.82	0	0.82	0	0.62	97.74
10-0-0-66	10/18/2021 5:21:37 PM	all	0.61	0	0.71	0	0.92	97.76
10-0-0-66	10/18/2021 5:21:42 PM	all	0.62	0	0.72	0	0.62	98.05
10-0-0-66	10/18/2021 5:21:47 PM	all	0.61	0	0.61	0	0.51	98.26
10-0-0-66	10/18/2021 5:21:52 PM	all	0.71	0	0.82	0	0.61	97.86
10-0-0-66	10/18/2021 5:21:57 PM	all	0.61	0	0.72	0	0.51	98.16
10-0-0-66	10/18/2021 5:22:02 PM	all	0.72	0	0.92	0	0.51	97.85
10-0-0-66	10/18/2021 5:22:07 PM	all	0.61	0	0.82	0	0.61	97.96
10-0-0-66	10/18/2021 5:22:12 PM	all	0.92	0	0.82	0	0.51	97.75
10-0-0-66	10/18/2021 5:22:17 PM	all	0.82	0	0.82	0	0.51	97.86
10-0-0-66	10/18/2021 5:22:22 PM	all	0.72	0	0.82	0	0.72	97.75
10-0-0-66	10/18/2021 5:22:27 PM	all	0.61	0	0.82	0	0.72	97.85
10-0-0-66	10/18/2021 5:22:32 PM	all	0.51	0	0.82	0	0.72	97.95
10-0-0-66	10/18/2021 5:22:37 PM	all	0.61	0	0.72	0	0.51	98.16
10-0-0-66	10/18/2021 5:22:42 PM	all	0.92	0	1.02	0	0.82	97.25
10-0-0-66	10/18/2021 5:22:47 PM	all	0.51	0	0.71	0	0.92	97.86
10-0-0-66	10/18/2021 5:22:52 PM	all	0.92	0	0.82	0	0.61	97.65
10-0-0-66	10/18/2021 5:22:57 PM	all	0.61	0	0.72	0	0.61	98.06
10-0-0-66	10/18/2021 5:23:02 PM	all	0.72	0	0.82	0	0.51	97.95
10-0-0-66	10/18/2021 5:23:07 PM	all	0.82	0	0.92	0	0.51	97.76
10-0-0-66	10/18/2021 5:23:12 PM	all	0.82	0	0.82	0	0.61	97.75
10-0-0-66	10/18/2021 5:23:17 PM	all	0.61	0	0.82	0	0.51	98.06
10-0-0-66	10/18/2021 5:23:22 PM	all	0.72	0	0.72	0	0.82	97.75
10-0-0-66	10/18/2021 5:23:27 PM	all	0.61	0	0.72	0	0.61	98.06
10-0-0-66	10/18/2021 5:23:32 PM	all	0.82	0	0.82	0	0.61	97.75
10-0-0-66	10/18/2021 5:23:37 PM	all	0.61	0	0.72	0	0.51	98.16
10-0-0-66	10/18/2021 5:23:42 PM	all	0.61	0	0.61	0	0.92	97.85
10-0-0-66	10/18/2021 5:23:47 PM	all	0.72	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:23:52 PM	all	0.72	0	0.61	0	0.72	97.96
10-0-0-66	10/18/2021 5:23:57 PM	all	0.71	0	0.82	0	0.61	97.86
10-0-0-66	10/18/2021 5:24:02 PM	all	0.62	0	0.82	0	0.51	98.05
10-0-0-66	10/18/2021 5:24:07 PM	all	0.72	0	0.61	0	0.51	98.16
10-0-0-66	10/18/2021 5:24:12 PM	all	0.92	0	0.92	0	0.61	97.54
10-0-0-66	10/18/2021 5:24:17 PM	all	0.51	0	0.72	0	0.51	98.26
10-0-0-66	10/18/2021 5:24:22 PM	all	0.61	0	0.82	0	0.61	97.95
10-0-0-66	10/18/2021 5:24:27 PM	all	0.61	0	0.92	0	0.51	97.96
10-0-0-66	10/18/2021 5:24:32 PM	all	0.61	0	0.92	0	0.72	97.75
10-0-0-66	10/18/2021 5:24:37 PM	all	0.71	0	0.71	0	0.51	98.06
10-0-0-66	10/18/2021 5:24:42 PM	all	0.82	0	0.92	0	0.61	97.64
10-0-0-66	10/18/2021 5:24:47 PM	all	0.72	0	0.72	0	0.61	97.96
10-0-0-66	10/18/2021 5:24:52 PM	all	0.72	0	0.61	0	0.61	98.05
10-0-0-66	10/18/2021 5:24:57 PM	all	0.61	0	0.82	0	0.71	97.86
10-0-0-66	10/18/2021 5:25:02 PM	all	0.62	0	0.72	0	0.62	98.05
10-0-0-66	10/18/2021 5:25:07 PM	all	0.61	0	0.71	0	0.61	98.06
10-0-0-66	10/18/2021 5:25:12 PM	all	0.72	0	0.61	0	0.72	97.95
10-0-0-66	10/18/2021 5:25:17 PM	all	0.51	0	0.82	0	0.71	97.96
10-0-0-66	10/18/2021 5:25:22 PM	all	0.82	0	0.82	0	0.61	97.76
10-0-0-66	10/18/2021 5:25:27 PM	all	0.72	0	0.61	0	0.72	97.96
10-0-0-66	10/18/2021 5:25:32 PM	all	0.82	0	0.72	0	0.72	97.75
10-0-0-66	10/18/2021 5:25:37 PM	all	0.71	0	0.82	0	0.51	97.96
10-0-0-66	10/18/2021 5:25:42 PM	all	0.61	0	0.82	0	0.61	97.96
10-0-0-66	10/18/2021 5:25:47 PM	all	0.61	0	0.71	0	0.61	98.06
10-0-0-66	10/18/2021 5:25:52 PM	all	0.61	0	0.82	0	0.61	97.96
10-0-0-66	10/18/2021 5:25:57 PM	all	0.71	0	0.71	0	0.82	97.76
10-0-0-66	10/18/2021 5:26:02 PM	all	0.61	0	0.82	0	0.61	97.96
10-0-0-66	10/18/2021 5:26:07 PM	all	0.71	0	0.92	0	0.51	97.86
10-0-0-66	10/18/2021 5:26:12 PM	all	0.82	0	0.92	0	0.61	97.65
10-0-0-66	10/18/2021 5:26:17 PM	all	0.51	0	0.82	0	0.61	98.06
10-0-0-66	10/18/2021 5:26:22 PM	all	0.72	0	0.72	0	0.61	97.96
10-0-0-66	10/18/2021 5:26:27 PM	all	0.61	0	0.82	0	0.61	97.96
10-0-0-66	10/18/2021 5:26:32 PM	all	0.72	0	0.72	0	0.61	97.95
10-0-0-66	10/18/2021 5:26:37 PM	all	0.41	0	0.82	0	0.51	98.27
10-0-0-66	10/18/2021 5:26:42 PM	all	0.61	0	0.72	0	0.61	98.06
10-0-0-66	10/18/2021 5:26:47 PM	all	0.51	0	1.02	0	0.51	97.96
10-0-0-66	10/18/2021 5:26:52 PM	all	1.32	0	3.16	0	0.61	94.91
10-0-0-66	10/18/2021 5:26:57 PM	all	0.41	0	0.92	0	0.61	98.06
10-0-0-66	10/18/2021 5:27:02 PM	all	0.82	0	1.12	0	0.51	97.55
