Linux 3.10.0-1062.12.1.el7.x86_64 (ip-10-0-0-66.ap-south-1.compute.internal) 	10/18/2021 	_x86_64_	(2 CPU)

04:40:47 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:13:37 PM     all      0.72      0.00      0.61      0.00      0.51     98.16
05:13:42 PM     all      0.41      0.00      0.72      0.00      0.62     98.26
05:13:47 PM     all      0.71      0.00      0.92      0.00      0.71     97.65
05:13:52 PM     all      0.61      0.00      0.92      0.00      0.61     97.85
05:13:57 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:14:02 PM     all      0.62      0.00      0.72      0.00      0.72     97.95
05:14:07 PM     all      0.61      0.00      0.92      0.00      0.61     97.86
05:14:12 PM     all      0.62      0.00      0.82      0.00      0.62     97.95
05:14:17 PM     all      0.61      0.00      0.92      0.00      0.61     97.85
05:14:22 PM     all      0.72      0.00      0.82      0.00      0.61     97.85
05:14:27 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:14:32 PM     all      0.72      0.00      0.92      0.00      0.61     97.75
05:14:37 PM     all      0.61      0.00      0.82      0.00      0.51     98.06
05:14:42 PM     all      0.72      0.00      0.82      0.00      0.51     97.95
05:14:47 PM     all      0.82      0.00      0.82      0.00      0.51     97.86
05:14:52 PM     all      0.51      0.00      0.92      0.00      0.72     97.85
05:14:57 PM     all      0.71      0.00      0.92      0.00      0.61     97.76
05:15:02 PM     all      0.82      0.00      0.92      0.00      0.62     97.64
05:15:07 PM     all      0.82      0.00      0.72      0.00      0.51     97.96
05:15:12 PM     all      0.92      0.00      1.02      0.00      0.82     97.24
05:15:17 PM     all      0.61      0.00      0.82      0.00      0.61     97.95
05:15:22 PM     all      0.71      0.00      1.02      0.00      0.82     97.45
05:15:27 PM     all      0.72      0.00      1.23      0.00      0.61     97.44
05:15:32 PM     all      0.92      0.00      0.82      0.00      0.51     97.75
05:15:37 PM     all      0.51      0.00      0.72      0.00      0.51     98.26
05:15:42 PM     all      1.03      0.00      0.82      0.00      0.72     97.42
05:15:47 PM     all      0.82      0.00      0.92      0.00      0.41     97.85
05:15:52 PM     all      0.82      0.00      0.92      0.00      0.62     97.64
05:15:57 PM     all      0.72      0.00      1.02      0.00      0.41     97.85
05:16:02 PM     all      0.82      0.00      0.82      0.00      0.61     97.75
05:16:07 PM     all      0.41      0.00      0.82      0.00      0.51     98.26
05:16:12 PM     all      0.72      0.00      0.82      0.00      0.61     97.85
05:16:17 PM     all      0.72      0.00      0.82      0.00      0.61     97.85
05:16:22 PM     all      0.82      0.00      0.82      0.00      0.51     97.85
05:16:27 PM     all      0.61      0.00      0.82      0.00      0.51     98.06
05:16:32 PM     all      0.92      0.00      0.92      0.00      0.82     97.35
05:16:37 PM     all      0.51      0.00      0.72      0.00      0.51     98.26
05:16:42 PM     all      0.82      0.00      0.72      0.00      0.51     97.94
05:16:47 PM     all      0.72      0.00      0.61      0.00      0.61     98.06
05:16:52 PM     all      0.61      0.00      1.02      0.00      0.51     97.85
05:16:57 PM     all      0.72      0.00      0.82      0.00      0.51     97.96
05:17:02 PM     all      0.61      0.00      0.72      0.00      0.61     98.05
05:17:07 PM     all      0.71      0.00      0.92      0.00      0.51     97.86
05:17:12 PM     all      0.72      0.00      0.82      0.00      0.62     97.84
05:17:17 PM     all      0.71      0.00      0.92      0.00      0.51     97.86
05:17:22 PM     all      0.82      0.00      0.92      0.00      0.51     97.75
05:17:27 PM     all      0.61      0.00      1.02      0.00      0.61     97.76
05:17:32 PM     all      0.51      0.00      0.82      0.00      0.62     98.05
05:17:37 PM     all      0.72      0.00      0.72      0.00      0.41     98.16
05:17:42 PM     all      0.72      0.00      0.92      0.00      0.72     97.64
05:17:47 PM     all      0.71      0.00      0.82      0.00      0.51     97.96
05:17:52 PM     all      0.51      0.00      0.72      0.00      0.62     98.15
05:17:57 PM     all      0.71      0.00      0.92      0.00      0.81     97.56
05:18:02 PM     all      0.62      0.00      0.51      0.00      0.62     98.25
05:18:07 PM     all      0.62      0.00      0.62      0.00      0.51     98.26
05:18:12 PM     all      0.72      0.00      0.82      0.00      0.62     97.84
05:18:17 PM     all      0.72      0.00      0.61      0.00      0.61     98.06
05:18:22 PM     all      0.82      0.00      1.02      0.00      0.71     97.45
05:18:27 PM     all      0.51      0.00      0.72      0.00      0.51     98.26
05:18:32 PM     all      0.82      0.00      0.92      0.00      0.61     97.65
05:18:37 PM     all      0.82      0.00      0.61      0.00      0.61     97.96
05:18:42 PM     all      0.61      0.00      0.92      0.00      0.61     97.85
05:18:47 PM     all      0.71      0.00      0.71      0.00      0.61     97.96
05:18:52 PM     all      0.41      0.00      0.62      0.00      0.62     98.36
05:18:57 PM     all      0.72      0.00      0.72      0.00      0.61     97.96
05:19:02 PM     all      0.72      0.00      0.72      0.00      0.61     97.96
05:19:07 PM     all      0.61      0.00      0.82      0.00      0.51     98.06
05:19:12 PM     all      0.71      0.00      0.71      0.00      0.92     97.65
05:19:17 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:19:22 PM     all      0.82      0.00      0.82      0.00      0.51     97.85
05:19:27 PM     all      0.61      0.00      0.92      0.00      0.61     97.86
05:19:32 PM     all      0.72      0.00      0.62      0.00      0.72     97.95
05:19:37 PM     all      0.61      0.00      0.61      0.00      0.51     98.26
05:19:42 PM     all      0.72      0.00      0.82      0.00      0.72     97.75
05:19:47 PM     all      0.51      0.00      0.71      0.00      0.71     98.06
05:19:52 PM     all      0.72      0.00      0.82      0.00      0.51     97.96
05:19:57 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:20:02 PM     all      1.02      0.00      1.02      0.00      0.72     97.23
05:20:07 PM     all      0.61      0.00      0.82      0.00      0.51     98.06
05:20:12 PM     all      0.72      0.00      0.72      0.00      0.51     98.05
05:20:17 PM     all      0.71      0.00      0.71      0.00      0.51     98.06
05:20:22 PM     all      0.72      0.00      0.92      0.00      0.72     97.65
05:20:27 PM     all      0.72      0.00      0.61      0.00      0.51     98.16
05:20:32 PM     all      0.61      0.00      0.82      0.00      0.61     97.95
05:20:37 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:20:42 PM     all      0.82      0.00      0.82      0.00      0.51     97.84
05:20:47 PM     all      0.71      0.00      0.61      0.00      0.51     98.16
05:20:52 PM     all      0.82      0.00      0.72      0.00      0.51     97.96
05:20:57 PM     all      0.61      0.00      0.72      0.00      0.61     98.06
05:21:02 PM     all      0.62      0.00      0.82      0.00      0.51     98.05
05:21:07 PM     all      0.72      0.00      0.61      0.00      0.61     98.06
05:21:12 PM     all      0.72      0.00      1.02      0.00      0.61     97.65
05:21:17 PM     all      0.71      0.00      0.82      0.00      0.51     97.96
05:21:22 PM     all      0.72      0.00      0.72      0.00      0.61     97.95
05:21:27 PM     all      0.51      0.00      0.72      0.00      0.72     98.06
05:21:32 PM     all      0.82      0.00      0.82      0.00      0.62     97.74
05:21:37 PM     all      0.61      0.00      0.71      0.00      0.92     97.76
05:21:42 PM     all      0.62      0.00      0.72      0.00      0.62     98.05
05:21:47 PM     all      0.61      0.00      0.61      0.00      0.51     98.26
05:21:52 PM     all      0.71      0.00      0.82      0.00      0.61     97.86
05:21:57 PM     all      0.61      0.00      0.72      0.00      0.51     98.16
05:22:02 PM     all      0.72      0.00      0.92      0.00      0.51     97.85
05:22:07 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:22:12 PM     all      0.92      0.00      0.82      0.00      0.51     97.75
05:22:17 PM     all      0.82      0.00      0.82      0.00      0.51     97.86
05:22:22 PM     all      0.72      0.00      0.82      0.00      0.72     97.75
05:22:27 PM     all      0.61      0.00      0.82      0.00      0.72     97.85
05:22:32 PM     all      0.51      0.00      0.82      0.00      0.72     97.95
05:22:37 PM     all      0.61      0.00      0.72      0.00      0.51     98.16
05:22:42 PM     all      0.92      0.00      1.02      0.00      0.82     97.25
05:22:47 PM     all      0.51      0.00      0.71      0.00      0.92     97.86
05:22:52 PM     all      0.92      0.00      0.82      0.00      0.61     97.65
05:22:57 PM     all      0.61      0.00      0.72      0.00      0.61     98.06
05:23:02 PM     all      0.72      0.00      0.82      0.00      0.51     97.95
05:23:07 PM     all      0.82      0.00      0.92      0.00      0.51     97.76
05:23:12 PM     all      0.82      0.00      0.82      0.00      0.61     97.75
05:23:17 PM     all      0.61      0.00      0.82      0.00      0.51     98.06
05:23:22 PM     all      0.72      0.00      0.72      0.00      0.82     97.75
05:23:27 PM     all      0.61      0.00      0.72      0.00      0.61     98.06
05:23:32 PM     all      0.82      0.00      0.82      0.00      0.61     97.75
05:23:37 PM     all      0.61      0.00      0.72      0.00      0.51     98.16
05:23:42 PM     all      0.61      0.00      0.61      0.00      0.92     97.85
05:23:47 PM     all      0.72      0.00      0.82      0.00      0.51     97.96
05:23:52 PM     all      0.72      0.00      0.61      0.00      0.72     97.96
05:23:57 PM     all      0.71      0.00      0.82      0.00      0.61     97.86
05:24:02 PM     all      0.62      0.00      0.82      0.00      0.51     98.05
05:24:07 PM     all      0.72      0.00      0.61      0.00      0.51     98.16
05:24:12 PM     all      0.92      0.00      0.92      0.00      0.61     97.54
05:24:17 PM     all      0.51      0.00      0.72      0.00      0.51     98.26
05:24:22 PM     all      0.61      0.00      0.82      0.00      0.61     97.95
05:24:27 PM     all      0.61      0.00      0.92      0.00      0.51     97.96
05:24:32 PM     all      0.61      0.00      0.92      0.00      0.72     97.75
05:24:37 PM     all      0.71      0.00      0.71      0.00      0.51     98.06
05:24:42 PM     all      0.82      0.00      0.92      0.00      0.61     97.64
05:24:47 PM     all      0.72      0.00      0.72      0.00      0.61     97.96
05:24:52 PM     all      0.72      0.00      0.61      0.00      0.61     98.05
05:24:57 PM     all      0.61      0.00      0.82      0.00      0.71     97.86
05:25:02 PM     all      0.62      0.00      0.72      0.00      0.62     98.05
05:25:07 PM     all      0.61      0.00      0.71      0.00      0.61     98.06
05:25:12 PM     all      0.72      0.00      0.61      0.00      0.72     97.95
05:25:17 PM     all      0.51      0.00      0.82      0.00      0.71     97.96
05:25:22 PM     all      0.82      0.00      0.82      0.00      0.61     97.76
05:25:27 PM     all      0.72      0.00      0.61      0.00      0.72     97.96
05:25:32 PM     all      0.82      0.00      0.72      0.00      0.72     97.75
05:25:37 PM     all      0.71      0.00      0.82      0.00      0.51     97.96
05:25:42 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:25:47 PM     all      0.61      0.00      0.71      0.00      0.61     98.06
05:25:52 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:25:57 PM     all      0.71      0.00      0.71      0.00      0.82     97.76
05:26:02 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:26:07 PM     all      0.71      0.00      0.92      0.00      0.51     97.86
05:26:12 PM     all      0.82      0.00      0.92      0.00      0.61     97.65
05:26:17 PM     all      0.51      0.00      0.82      0.00      0.61     98.06
05:26:22 PM     all      0.72      0.00      0.72      0.00      0.61     97.96
05:26:27 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:26:32 PM     all      0.72      0.00      0.72      0.00      0.61     97.95
05:26:37 PM     all      0.41      0.00      0.82      0.00      0.51     98.27
05:26:42 PM     all      0.61      0.00      0.72      0.00      0.61     98.06
05:26:47 PM     all      0.51      0.00      1.02      0.00      0.51     97.96
05:26:52 PM     all      1.32      0.00      3.16      0.00      0.61     94.91
05:26:57 PM     all      0.41      0.00      0.92      0.00      0.61     98.06
05:27:02 PM     all      0.82      0.00      1.12      0.00      0.51     97.55
05:27:07 PM     all      0.61      0.00      0.61      0.00      0.51     98.26
05:27:12 PM     all      0.72      0.00      0.92      0.00      0.72     97.65
05:27:17 PM     all      0.51      0.00      0.82      0.00      0.61     98.06
05:27:22 PM     all      0.61      0.00      1.12      0.00      0.41     97.85
05:27:27 PM     all      0.61      0.00      0.72      0.00      0.61     98.06
05:27:32 PM     all      1.02      0.00      0.92      0.00      0.61     97.45
05:27:37 PM     all      0.61      0.00      0.61      0.00      0.61     98.16
05:27:42 PM     all      0.82      0.00      0.82      0.00      0.62     97.74
05:27:47 PM     all      0.61      0.00      0.81      0.00      0.81     97.76
05:27:52 PM     all      1.53      0.00      4.40      0.10      0.51     93.46
05:27:57 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:28:02 PM     all      0.51      0.00      0.72      0.00      0.62     98.15
05:28:07 PM     all      0.51      0.00      1.02      0.00      0.61     97.86
05:28:12 PM     all      0.82      0.00      0.72      0.00      0.72     97.75
05:28:17 PM     all      0.61      0.00      0.92      0.00      0.61     97.86
05:28:22 PM     all      0.82      0.00      0.82      0.00      0.82     97.55
05:28:27 PM     all      0.81      0.00      0.81      0.00      1.02     97.35
05:28:32 PM     all      0.72      0.00      0.92      0.00      0.61     97.75
05:28:37 PM     all      0.61      0.00      0.82      0.00      0.71     97.86
05:28:42 PM     all      0.82      0.00      1.02      0.00      0.71     97.45
05:28:47 PM     all      0.61      0.00      0.72      0.00      0.51     98.16
05:28:52 PM     all      0.72      0.00      0.82      0.00      0.61     97.85
05:28:57 PM     all      0.61      0.00      0.71      0.00      0.71     97.96
05:29:02 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:29:07 PM     all      0.61      0.00      0.82      0.00      0.71     97.86
05:29:12 PM     all      0.72      0.00      0.92      0.00      0.61     97.75
05:29:17 PM     all      0.71      0.00      0.61      0.00      0.82     97.86
05:29:22 PM     all      0.51      0.00      0.72      0.00      0.72     98.06
05:29:27 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:29:32 PM     all      0.72      0.00      0.72      0.00      0.72     97.85
05:29:37 PM     all      0.71      0.00      0.71      0.00      0.61     97.96
05:29:42 PM     all      0.61      0.00      0.92      0.00      0.61     97.85
05:29:47 PM     all      1.02      0.00      2.96      0.00      0.61     95.41
05:29:52 PM     all      0.61      0.00      0.92      0.00      0.61     97.86
05:29:57 PM     all      0.61      0.00      0.71      0.00      0.61     98.06
05:30:02 PM     all      0.92      0.00      1.23      0.00      0.62     97.23
05:30:07 PM     all      0.61      0.00      0.71      0.00      0.61     98.06
05:30:12 PM     all      0.82      0.00      0.92      0.00      0.72     97.54
05:30:17 PM     all      0.72      0.00      0.82      0.00      0.72     97.75
05:30:22 PM     all      0.61      0.00      0.82      0.00      0.61     97.95
05:30:27 PM     all      1.33      0.00      3.07      0.00      0.61     94.98
05:30:32 PM     all      0.72      0.00      0.82      0.00      0.61     97.85
05:30:37 PM     all      0.71      0.00      0.61      0.00      0.82     97.86
05:30:42 PM     all      1.13      0.00      3.09      0.00      0.62     95.16
05:30:47 PM     all      0.61      0.00      1.12      0.00      0.61     97.65
05:30:52 PM     all      0.72      0.00      0.82      0.00      0.92     97.55
05:30:57 PM     all      0.71      0.00      0.71      0.00      0.61     97.96
05:31:02 PM     all      0.72      0.00      0.72      0.00      0.61     97.95
05:31:07 PM     all      0.82      0.00      2.86      0.00      0.61     95.71
05:31:12 PM     all      0.72      0.00      1.02      0.00      0.51     97.75
05:31:17 PM     all      0.51      0.00      0.72      0.00      0.72     98.06
05:31:22 PM     all      0.82      0.00      0.82      0.00      0.61     97.75
05:31:27 PM     all      0.51      0.00      0.61      0.00      0.61     98.26
05:31:32 PM     all      0.72      0.00      0.82      0.00      0.61     97.85
05:31:37 PM     all      0.61      0.00      0.82      0.00      0.51     98.06
05:31:42 PM     all      0.82      0.00      0.92      0.00      0.61     97.65
05:31:47 PM     all      0.51      0.00      0.82      0.00      0.51     98.16
05:31:52 PM     all      0.61      0.00      0.82      0.00      0.72     97.85
05:31:57 PM     all      0.41      0.00      0.82      0.00      0.51     98.26
05:32:02 PM     all      0.61      0.00      0.82      0.00      0.61     97.95
05:32:07 PM     all      0.61      0.00      0.61      0.00      0.92     97.86
05:32:12 PM     all      0.51      0.00      1.02      0.00      0.61     97.85
05:32:17 PM     all      0.51      0.00      0.82      0.00      0.51     98.16
05:32:22 PM     all      0.61      0.00      0.72      0.00      0.61     98.05
05:32:27 PM     all      0.71      0.00      0.92      0.00      0.71     97.65
05:32:32 PM     all      0.82      0.00      0.92      0.00      0.61     97.65
05:32:37 PM     all      0.92      0.00      1.23      0.00      0.61     97.24
05:32:42 PM     all      0.72      0.00      0.82      0.00      0.82     97.64
05:32:47 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:32:52 PM     all      0.72      0.00      0.82      0.00      0.72     97.75
05:32:57 PM     all      0.61      0.00      0.72      0.00      0.72     97.95
05:33:02 PM     all      0.71      0.00      1.02      0.00      0.82     97.45
05:33:07 PM     all      0.92      0.00      2.97      0.00      0.61     95.50
05:33:12 PM     all      0.82      0.00      1.02      0.00      0.61     97.55
05:33:17 PM     all      0.61      0.00      0.61      0.00      0.71     98.06
05:33:22 PM     all      0.72      0.00      0.82      0.00      0.72     97.75
05:33:27 PM     all      1.12      0.00      3.06      0.00      0.61     95.20
05:33:32 PM     all      0.72      0.00      0.92      0.00      0.82     97.55
05:33:37 PM     all      0.61      0.00      0.92      0.00      0.71     97.76
05:33:42 PM     all      0.92      0.00      1.12      0.00      0.72     97.24
05:33:47 PM     all      0.51      0.00      0.71      0.00      0.61     98.16
05:33:52 PM     all      0.82      0.00      0.92      0.00      0.61     97.65
05:33:57 PM     all      0.61      0.00      0.92      0.00      0.61     97.86
05:34:02 PM     all      0.72      0.00      0.92      0.00      0.61     97.75
05:34:07 PM     all      0.51      0.00      0.72      0.00      0.61     98.16
05:34:12 PM     all      1.33      0.00      3.17      0.00      0.61     94.88
05:34:17 PM     all      0.71      0.00      0.82      0.00      0.61     97.86
05:34:22 PM     all      0.72      0.00      0.72      0.00      0.61     97.96
05:34:27 PM     all      0.71      0.00      0.92      0.00      0.61     97.76
05:34:32 PM     all      0.51      0.00      0.82      0.00      0.72     97.96
05:34:37 PM     all      0.51      0.00      0.51      0.00      0.61     98.36
05:34:42 PM     all      0.61      0.00      0.82      0.00      0.61     97.95
05:34:47 PM     all      0.61      0.00      1.02      0.00      0.71     97.66
05:34:52 PM     all      0.61      0.00      0.61      0.00      0.61     98.16
05:34:57 PM     all      0.72      0.00      0.61      0.00      0.72     97.96
05:35:02 PM     all      0.82      0.00      0.82      0.00      0.71     97.66
05:35:07 PM     all      0.61      0.00      0.92      0.00      0.71     97.76
05:35:12 PM     all      1.23      0.00      3.17      0.00      0.72     94.88
05:35:17 PM     all      0.81      0.00      0.92      0.00      0.61     97.66
05:35:22 PM     all      0.82      0.00      0.41      0.00      0.92     97.84
05:35:27 PM     all      0.71      0.00      0.92      0.00      0.71     97.66
05:35:32 PM     all      0.72      0.00      0.92      0.00      0.72     97.65
05:35:37 PM     all      1.02      0.00      2.24      0.00      0.61     96.13
05:35:42 PM     all      0.92      0.00      0.92      0.00      0.72     97.45
05:35:47 PM     all      0.71      0.00      0.71      0.00      0.61     97.96
05:35:52 PM     all      0.71      0.00      0.92      0.00      0.71     97.65
05:35:57 PM     all      0.61      0.00      0.81      0.00      0.71     97.86
05:36:02 PM     all      0.82      0.00      0.92      0.00      0.61     97.65
05:36:07 PM     all      0.61      0.00      0.71      0.00      0.61     98.06
05:36:12 PM     all      0.92      0.00      0.82      0.00      0.71     97.55
05:36:17 PM     all      0.51      0.00      0.72      0.00      0.61     98.16
05:36:22 PM     all      1.74      0.00      6.66      0.00      0.82     90.78
05:36:27 PM     all      0.81      0.00      0.92      0.00      0.61     97.66
05:36:32 PM     all      0.72      0.00      0.61      0.00      0.72     97.96
05:36:37 PM     all      0.61      0.00      0.71      0.00      0.61     98.07
05:36:42 PM     all      0.72      0.00      0.92      0.00      0.72     97.65
05:36:47 PM     all      0.61      0.00      0.81      0.00      0.61     97.96
05:36:52 PM     all      1.94      0.00      4.69      0.10      0.92     92.35
05:36:57 PM     all      0.82      0.00      0.92      0.00      0.51     97.76
05:37:02 PM     all      0.72      0.00      0.82      0.00      0.61     97.85
05:37:07 PM     all      0.51      0.00      0.61      0.00      0.71     98.16
05:37:12 PM     all      0.82      0.00      1.02      0.00      0.61     97.55
05:37:17 PM     all      0.71      0.00      0.81      0.00      0.61     97.86
05:37:22 PM     all      0.92      0.00      1.02      0.00      0.61     97.45
05:37:27 PM     all      1.94      0.00      4.59      0.00      0.61     92.86
05:37:32 PM     all      0.82      0.00      0.82      0.00      0.72     97.65
05:37:37 PM     all      0.61      0.00      0.71      0.00      0.61     98.06
05:37:42 PM     all      0.92      0.00      1.02      0.00      0.72     97.34
05:37:47 PM     all      0.71      0.00      1.02      0.00      0.61     97.66
05:37:52 PM     all      0.92      0.00      0.82      0.00      0.61     97.65
05:37:57 PM     all      0.71      0.00      0.82      0.00      0.92     97.55
05:38:02 PM     all      0.72      0.00      0.92      0.00      0.72     97.65
05:38:07 PM     all      0.71      0.00      0.82      0.00      0.51     97.96
05:38:12 PM     all      0.72      0.00      0.92      0.00      0.61     97.75
05:38:17 PM     all      0.71      0.00      0.82      0.00      0.61     97.86
05:38:22 PM     all      0.72      0.00      0.72      0.00      0.72     97.85
05:38:27 PM     all      0.71      0.00      1.02      0.00      0.71     97.55
05:38:32 PM     all      0.71      0.00      0.92      0.00      0.82     97.55
05:38:37 PM     all      0.71      0.00      1.02      0.00      0.61     97.66
05:38:42 PM     all      0.82      0.00      1.02      0.00      0.61     97.54
05:38:47 PM     all      0.71      0.00      0.71      0.00      0.61     97.96
05:38:52 PM     all      0.92      0.00      0.82      0.00      0.82     97.45
05:38:57 PM     all      0.61      0.00      0.72      0.00      0.61     98.06
05:39:02 PM     all      0.92      0.00      0.82      0.00      0.92     97.35
05:39:07 PM     all      0.71      0.00      0.92      0.00      0.71     97.66
05:39:12 PM     all      0.82      0.00      1.02      0.00      0.61     97.55
05:39:17 PM     all      2.35      0.00      7.67      0.00      0.61     89.37
05:39:22 PM     all      0.82      0.00      1.22      0.00      0.61     97.35
05:39:27 PM     all      0.71      0.00      0.82      0.00      0.71     97.76
05:39:32 PM     all      0.71      0.00      0.92      0.00      0.71     97.66
05:39:37 PM     all      3.98      0.00     13.38      0.00      0.51     82.12
05:39:42 PM     all      0.82      0.00      0.92      0.00      0.72     97.55
05:39:47 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:39:52 PM     all      0.72      0.00      0.82      0.00      0.82     97.65
05:39:57 PM     all      0.61      0.00      0.72      0.00      0.61     98.05
05:40:02 PM     all      1.12      0.00      2.76      0.00      0.71     95.41
05:40:07 PM     all      0.61      0.00      0.72      0.00      0.72     97.96
05:40:12 PM     all      0.82      0.00      0.92      0.00      0.72     97.55
05:40:17 PM     all      0.61      0.00      0.92      0.00      0.61     97.86
05:40:22 PM     all      0.92      0.00      0.72      0.00      0.61     97.75
05:40:27 PM     all      1.02      0.00      3.07      0.00      0.61     95.30
05:40:32 PM     all      0.82      0.00      1.02      0.00      0.71     97.45
05:40:37 PM     all      0.92      0.00      2.14      0.00      0.71     96.23
05:40:42 PM     all      0.92      0.00      0.92      0.00      0.61     97.55
05:40:47 PM     all      0.71      0.00      0.71      0.00      0.71     97.86
05:40:52 PM     all      0.82      0.00      0.71      0.00      0.71     97.76
05:40:57 PM     all      0.72      0.00      0.72      0.00      0.61     97.96
05:41:02 PM     all      0.81      0.00      1.02      0.00      0.71     97.46
05:41:07 PM     all      0.61      0.00      0.71      0.00      0.71     97.96
05:41:12 PM     all      0.92      0.00      0.82      0.00      0.82     97.45
05:41:17 PM     all      0.91      0.00      0.91      0.00      0.91     97.26
05:41:22 PM     all      0.82      0.00      0.61      0.00      0.61     97.95
05:41:27 PM     all      0.81      0.00      0.91      0.00      0.91     97.36
05:41:32 PM     all      0.82      0.00      0.82      0.00      0.71     97.65
05:41:37 PM     all      0.81      0.00      0.81      0.00      0.71     97.66
05:41:42 PM     all      0.81      0.00      0.81      0.00      0.92     97.45
05:41:47 PM     all      0.61      0.00      0.61      0.00      1.02     97.76
05:41:52 PM     all      0.92      0.00      1.02      0.00      0.82     97.25
05:41:57 PM     all      0.81      0.00      1.02      0.00      0.61     97.56
05:42:02 PM     all      0.82      0.00      0.71      0.00      0.71     97.76
05:42:07 PM     all      0.61      0.00      0.82      0.00      0.51     98.06
05:42:12 PM     all      0.82      0.00      1.12      0.00      0.61     97.45
05:42:17 PM     all      0.82      0.00      0.72      0.00      0.61     97.85
05:42:22 PM     all      0.71      0.00      0.92      0.00      0.71     97.66
05:42:27 PM     all      0.82      0.00      0.72      0.00      0.61     97.85
05:42:32 PM     all      0.72      0.00      0.92      0.00      0.61     97.75
05:42:37 PM     all      0.71      0.00      0.82      0.00      0.61     97.86
05:42:42 PM     all      1.02      0.00      1.02      0.00      0.72     97.24
05:42:47 PM     all      0.82      0.00      0.71      0.00      0.51     97.96
05:42:52 PM     all      0.71      0.00      1.02      0.00      0.71     97.56
05:42:57 PM     all      0.71      0.00      0.71      0.00      0.71     97.86
05:43:02 PM     all      0.92      0.00      0.92      0.00      0.71     97.45
05:43:07 PM     all      0.71      0.00      0.71      0.00      0.61     97.96
05:43:12 PM     all      1.12      0.00      0.82      0.00      0.61     97.45
05:43:17 PM     all      0.81      0.00      0.81      0.00      0.71     97.66
05:43:22 PM     all      1.12      0.00      1.02      0.00      0.61     97.25
05:43:27 PM     all      0.71      0.00      0.82      0.00      0.82     97.66
05:43:32 PM     all      0.92      0.00      0.61      0.00      0.71     97.76
05:43:37 PM     all      0.71      0.00      0.61      0.00      0.61     98.06
05:43:42 PM     all      0.92      0.00      0.92      0.00      0.51     97.65
05:43:47 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:43:52 PM     all      1.12      0.00      0.71      0.00      0.71     97.45
05:43:57 PM     all      0.61      0.00      0.72      0.00      0.61     98.06
05:44:02 PM     all      0.82      0.00      1.02      0.00      0.71     97.45
05:44:07 PM     all      0.81      0.00      0.81      0.00      0.61     97.76
05:44:12 PM     all      3.58      0.00     11.86      0.00      0.51     84.05
05:44:17 PM     all      1.63      0.00      2.34      0.00      0.61     95.41
05:44:22 PM     all      0.92      0.00      0.72      0.00      0.61     97.75
05:44:27 PM     all      0.92      0.00      0.71      0.00      0.61     97.76
05:44:32 PM     all      1.02      0.00      0.81      0.00      0.81     97.35
05:44:37 PM     all      0.82      0.00      0.61      0.00      0.51     98.06
05:44:42 PM     all      1.02      0.00      1.02      0.00      0.61     97.35
05:44:47 PM     all      0.81      0.00      0.71      0.00      0.61     97.86
05:44:52 PM     all      0.82      0.00      0.82      0.00      0.61     97.76
05:44:57 PM     all      0.71      0.00      1.02      0.00      0.61     97.66
05:45:02 PM     all      0.82      0.00      2.04      0.00      0.61     96.52
05:45:07 PM     all      0.71      0.00      1.02      0.00      0.91     97.36
05:45:12 PM     all      1.22      0.00      0.92      0.00      0.61     97.25
05:45:17 PM     all      0.92      0.00      0.81      0.00      0.61     97.66
05:45:22 PM     all      0.61      0.00      0.82      0.00      0.61     97.95
05:45:27 PM     all      0.61      0.00      0.82      0.00      0.61     97.96
05:45:32 PM     all      0.92      0.00      1.02      0.00      0.61     97.45
05:45:37 PM     all      0.81      0.00      0.71      0.00      0.61     97.86
05:45:42 PM     all      0.82      0.00      1.02      0.00      0.61     97.55
05:45:47 PM     all      0.81      0.00      0.71      0.00      0.61     97.86
05:45:52 PM     all      0.82      0.00      0.82      0.00      0.61     97.76
05:45:57 PM     all      0.71      0.00      0.82      0.00      0.61     97.86
05:46:02 PM     all      4.20      0.00     16.70      0.00      0.61     78.48
05:46:07 PM     all      0.91      0.00      0.91      0.00      0.61     97.56
05:46:12 PM     all      1.12      0.00      0.71      0.00      0.71     97.45
05:46:17 PM     all      1.22      0.00      2.54      0.00      0.61     95.63
05:46:22 PM     all      1.73      0.00      3.06      0.00      0.61     94.59
05:46:27 PM     all      0.71      0.00      0.71      0.00      0.71     97.86
05:46:32 PM     all      1.84      0.00      4.40      0.00      0.72     93.05
